seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
21,14,3,G|a|q,0.7,23,23,1,201,373.96,5,1.0,0.7031429442441965,4.900587363843667,0.999236869949853
22,14,3,G|a|q,0.7,230,230,1,193,359.65,5,1.0,0.7003999471252886,4.992760725501353,0.999952736590603
23,14,3,G|a|q,0.7,228,228,1,137,256.02,5,1.0,0.7002326865498905,4.989545945538577,1.0000881363510887
24,14,3,G|a|q,0.7,128,128,1,92,172.18,5,1.0,0.7000166210828115,4.998994743654059,0.9997527353033716
25,14,3,G|a|q,0.7,33,33,1,201,375.09,5,1.0,0.7003302329139586,4.986321364672574,0.9998919729362629
26,14,3,G|a|q,0.7,127,127,1,193,363.78,5,1.0,0.7002498176913801,4.992743920995404,0.9999139795877663
27,14,3,G|a|q,0.7,205,205,1,159,294.91,5,1.0,0.7003621027083864,4.9949525867957,0.999980753547802
28,14,3,G|a|q,0.7,90,90,1,149,278.67,5,1.0,0.7001779859646347,4.998081046047962,0.9999922966938072
29,14,3,G|a|q,0.7,98,98,1,143,266.8,5,1.0,0.7002576549880306,4.997296147729931,1.000009492911966
30,14,3,G|a|q,0.7,181,181,1,201,369.26,5,1.0,0.7058675836165406,4.811442061845188,0.9985058631683645
31,14,3,G|a|q,0.7,165,165,1,199,371.24,5,1.0,0.7016167836268795,4.980627680761462,0.9998674632300649
32,14,3,G|a|q,0.7,73,73,1,155,284.99,5,1.0,0.700330854590476,4.996139913732458,0.9998972138879216
33,14,3,G|a|q,0.7,136,136,1,199,371.24,5,1.0,0.7003463240967985,4.991950061133039,0.9999396114739062
34,14,3,G|a|q,0.7,246,246,1,121,225.38,5,1.0,0.7001019621229869,4.9960211790707545,1.000033296715187
35,14,3,G|a|q,0.7,182,182,1,98,181.78,5,1.0,0.7000799569932401,4.998672697635139,1.0001534486552206
36,14,3,G|a|q,0.7,50,50,1,180,334.34,5,1.0,0.7002727839795151,4.996467078564845,0.999913168410994
37,14,3,G|a|q,0.7,252,252,1,102,188.6,5,1.0,0.7006439758889345,5.001035415558689,0.9994702930343727
38,14,3,G|a|q,0.7,183,183,1,157,293.24,5,1.0,0.7001513026927545,4.993594324863146,0.999848672217118
39,14,3,G|a|q,0.7,44,44,1,201,371.16,5,1.0,0.7005558387983081,4.990928062624609,0.9999358019554613
40,14,3,G|a|q,0.7,9,9,1,201,371.18,5,1.0,0.7013140463265808,4.968112892578671,0.9997680442885777
41,14,3,G|a|q,0.7,30,30,1,201,369.83,5,1.0,0.7121011883802052,4.560502992934322,0.9957249000171564
42,14,3,G|a|q,0.7,188,188,1,201,373.81,5,1.0,0.7007701202967925,4.982612364149467,0.999875532845985
43,14,3,G|a|q,0.7,32,32,1,113,208.21,5,1.0,0.7000909146408096,4.997380743741451,0.9998828693780487
44,14,3,G|a|q,0.7,177,177,1,170,313.83,5,1.0,0.7003010960213988,4.994254981719229,0.9999356953799767
45,14,3,G|a|q,0.7,207,207,1,168,311.88,5,1.0,0.7001175284774949,4.997468770995987,0.9999441983047481
46,14,3,G|a|q,0.7,203,203,1,201,371.68,5,1.0,0.7008230153605924,4.979336542777949,0.9998269471487785
47,14,3,G|a|q,0.7,110,110,1,173,314.69,5,1.0,0.7001715138687195,4.996288228155336,0.9999894973672714
48,14,3,G|a|q,0.7,167,167,1,201,355.11,5,1.0,0.7005350987528145,4.987669798197044,0.999880478241653
49,14,3,G|a|q,0.7,173,173,1,201,356.55,5,1.0,0.7023806825508803,4.912525460645485,0.9993495520089947
