seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
94,12,3,G|a|q,0.3,73,73,1,177,291.21,5,1.0,0.2725688060015661,3.360474710347294,3.336685219548826
95,12,3,G|a|q,0.3,91,91,1,187,300.38,5,1.0,0.26857192293123594,3.6158916643162224,3.0508163474585444
96,12,3,G|a|q,0.3,113,113,1,169,270.11,5,1.0,0.36387147365321415,3.8945619784018444,1.8520737848012372
97,12,3,G|a|q,0.3,12,12,1,191,307.88,5,1.0,0.35092398076298065,4.581821443645076,1.3167639215302096
98,12,3,G|a|q,0.3,176,176,1,131,209.55,5,1.0,0.330822648918835,3.351154323237081,3.3255454060746032
99,12,3,G|a|q,0.3,81,81,1,170,269.42,5,1.0,0.3010625466968571,4.288165182522235,2.3308603109890274
100,12,3,G|a|q,0.3,182,4,0,201,396.34,5,1.0,0.5522187448777949,4.253821578918251,2.513951833388623
101,12,3,G|a|q,0.3,196,196,1,183,348.63,5,1.0,0.3487989998746487,3.8539252282692584,2.3517358582442682
102,12,3,G|a|q,0.3,136,136,1,186,352.37,5,1.0,0.3353725691508332,3.8375740834589944,3.065329132350114
103,12,3,G|a|q,0.3,27,27,1,165,311.4,5,1.0,0.3247188411473962,3.4928066749161717,3.036192092607934
104,12,3,G|a|q,0.3,238,225,0,201,383.94,5,1.0,0.5671058805478474,3.3714399351291107,3.2319108830981405
105,12,3,G|a|q,0.3,80,186,0,201,394.21,5,1.0,0.4890038348560812,3.653743263136675,2.5178364354747726
106,12,3,G|a|q,0.3,215,215,1,143,277.16,5,1.0,0.29500205199088503,4.21368758324113,2.18825711544308
107,12,3,G|a|q,0.3,183,223,0,201,395.74,5,1.0,0.47135033549331384,4.175034649124809,2.2662405606010765
108,12,3,G|a|q,0.3,5,5,1,120,233.82,5,1.0,0.3650709657122893,3.9210319821039694,1.9697180242031918
109,12,3,G|a|q,0.3,110,110,1,201,391.24,5,1.0,0.3193409209699895,4.486607108799214,2.149697139249149
110,12,3,G|a|q,0.3,145,145,1,201,390.72,5,1.0,0.294878732182359,3.8799097046588233,2.7764971304681185
111,12,3,G|a|q,0.3,173,241,0,201,394.25,5,1.0,0.3360277590914723,4.053988995859478,1.5659765367698069
112,12,3,G|a|q,0.3,160,160,1,198,373.77,5,1.0,0.34752651786632216,3.653920111497038,2.4601100201509323
113,12,3,G|a|q,0.3,60,60,1,63,110.65,5,1.0,0.22298660323654537,3.4117784875554835,3.3550162205346425
114,12,3,G|a|q,0.3,233,233,1,127,226.87,5,1.0,0.2865715275624451,3.863631795434005,2.601204703794262
115,12,3,G|a|q,0.3,16,145,0,201,356.32,5,1.0,0.2818392337267804,3.614978845209458,2.6692643181195668
116,12,3,G|a|q,0.3,18,65,0,201,359.49,5,1.0,0.5435783987581466,4.384736578973331,1.7650417277779946
117,12,3,G|a|q,0.3,165,165,1,192,343.84,5,1.0,0.284545414724482,4.2063488304378165,2.153899416537106
118,12,3,G|a|q,0.3,126,126,1,197,353.44,5,1.0,0.2808119754355171,3.933202666256352,2.7384217578235948
119,12,3,G|a|q,0.3,245,79,0,201,372.41,5,1.0,0.5672799123398792,3.492434948917184,2.8403685975677395
120,12,3,G|a|q,0.3,218,42,0,201,369.15,5,1.0,0.5270409270579961,4.932620123761568,1.3630894779643177
