seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
37,19,4,G|a|q|c,0.7,252,252,1,201,356.73,5,1.0,0.0,0.7367250115408203,4.890077847363348,0.9986029674338784,0.0025386749473542405
38,19,4,G|a|q|c,0.7,183,183,1,201,360.47,5,1.0,0.0,0.7173240118783448,4.918060524313733,0.9998831978677046,-0.004722275267708409
39,19,4,G|a|q|c,0.7,44,44,1,201,366.38,5,1.0,0.0,0.7214280338558678,4.750721992248799,0.9982175209001337,-0.00014497360855102582
40,19,4,G|a|q|c,0.7,9,9,1,201,351.45,5,1.0,0.0,0.7299247879384577,4.972223453085224,0.9995661751710622,-0.00010251669821545781
41,19,4,G|a|q|c,0.7,30,30,1,201,374.7,5,1.0,0.0,0.7312878636043011,4.759993927216984,0.9986048147364561,-0.003313267937239574
42,19,4,G|a|q|c,0.7,188,188,1,201,351.18,5,1.0,0.0,0.7142895743448162,5.299669153026758,1.001975325737017,-0.0007024051838774766
43,19,4,G|a|q|c,0.7,32,32,1,201,360.0,5,1.0,0.0,0.7152100778513868,4.8969937502253575,0.9997721364845558,-0.005399703652642364
44,19,4,G|a|q|c,0.7,177,177,1,201,348.61,5,1.0,0.0,0.7111338033601916,4.672044446783255,0.9980017932975283,6.405066412796723e-05
45,19,4,G|a|q|c,0.7,207,207,1,201,350.74,5,1.0,0.0,0.7140003738734442,4.661910870823532,0.9965571816529321,0.004176182562189594
46,19,4,G|a|q|c,0.7,203,203,1,201,350.55,5,1.0,0.0,0.7135672253857652,4.775630494165995,0.9984673752739952,0.0003013683877943808
47,19,4,G|a|q|c,0.7,110,110,1,201,346.87,5,1.0,0.0,0.723005889361992,5.135604580842627,1.0010253256352348,-0.0032215137496954226
48,19,4,G|a|q|c,0.7,167,167,1,201,355.92,5,1.0,0.0,0.7348239206901132,4.8355962599785585,0.9982049621294585,0.00396609213340466
49,19,4,G|a|q|c,0.7,173,173,1,201,371.65,5,1.0,0.0,0.715948715452568,4.918601169690968,0.9997143239479136,-0.0026091502694113693
