seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,G_fit
41,1,1,G,0.1,157,30,0,201,278.56,0.35510273735720105
42,1,1,G,0.1,30,188,0,201,284.21,0.6966994416415626
43,1,1,G,0.1,244,32,0,201,281.38,0.9605829200606588
44,1,1,G,0.1,248,177,0,57,79.62,0.14769617004904642
45,1,1,G,0.1,111,207,0,60,84.0,0.2820548000330705
46,1,1,G,0.1,29,203,0,201,281.98,0.6052652627669434
47,1,1,G,0.1,162,110,0,86,120.27,0.06434302560760954
48,1,1,G,0.1,18,167,0,120,168.19,0.11210208592942976
49,1,1,G,0.1,173,173,1,60,84.2,0.18185629617200733
50,1,1,G,0.1,188,140,0,201,259.22,0.9605671890103279
51,1,1,G,0.1,90,233,0,62,77.92,0.11676407428375721
52,1,1,G,0.1,241,201,0,86,106.32,0.0627841313792976
53,1,1,G,0.1,212,6,0,78,101.49,0.07115036671272018
54,1,1,G,0.1,234,65,0,90,117.76,0.12233217651647238
55,1,1,G,0.1,73,43,0,64,82.86,0.17731393311668728
56,1,1,G,0.1,212,101,0,201,263.43,0.321628053454831
57,1,1,G,0.1,140,66,0,57,73.7,0.27524295871610116
58,1,1,G,0.1,101,204,0,201,259.91,0.3162649127089241
59,1,1,G,0.1,238,25,0,201,260.81,0.3281386283676979
60,1,1,G,0.1,15,175,0,201,261.54,0.3352060747996051
61,1,1,G,0.1,124,100,0,58,75.83,0.15595129864053212
62,1,1,G,0.1,10,125,0,85,111.5,0.1420352994971056
63,1,1,G,0.1,185,78,0,118,154.45,0.1617617467723982
64,1,1,G,0.1,57,254,0,91,118.93,0.06149100979701121
65,1,1,G,0.1,165,74,0,201,263.18,0.22359715389919055
66,1,1,G,0.1,91,181,0,201,262.25,0.4122108386942618
67,1,1,G,0.1,137,211,0,111,142.92,0.17051577463876183
68,1,1,G,0.1,51,203,0,93,120.39,0.21085992717878985
69,1,1,G,0.1,191,0,0,201,258.7,0.5274928395708293
70,1,1,G,0.1,255,92,0,76,97.79,0.1767084380597068
71,1,1,G,0.1,0,49,0,201,258.88,0.9235018613912166
72,1,1,G,0.1,141,165,0,86,110.31,0.10725298749674547
73,1,1,G,0.1,35,76,0,201,256.9,0.8619594022772884
74,1,1,G,0.1,62,175,0,201,257.72,0.6353758119767899
75,1,1,G,0.1,249,32,0,50,63.63,0.13001057162299998
76,1,1,G,0.1,223,112,0,201,263.78,0.5841515942875061
77,1,1,G,0.1,92,255,0,201,261.21,0.5740310442790639
78,1,1,G,0.1,160,185,0,201,256.91,0.4348644430052744
79,1,1,G,0.1,239,136,0,201,256.21,0.3871676043221154
80,1,1,G,0.1,213,107,0,49,61.55,0.2439400646913428
81,1,1,G,0.1,161,189,0,201,252.61,0.40415171281718704
82,1,1,G,0.1,230,136,0,86,108.18,0.1076159487764413
83,1,1,G,0.1,21,180,0,88,111.62,0.17927484747117384
84,1,1,G,0.1,172,142,0,60,76.02,0.22183699512004718
85,1,1,G,0.1,95,18,0,201,254.81,0.22539664049311958
86,1,1,G,0.1,223,165,0,75,95.22,0.18007909390175886
87,1,1,G,0.1,76,224,0,65,82.54,0.09124808171912896
88,1,1,G,0.1,30,43,0,76,95.45,0.14383184920517605
89,1,1,G,0.1,8,66,0,201,250.1,0.21016409947627981
90,1,1,G,0.1,195,16,0,91,113.46,0.13019697963561508
91,1,1,G,0.1,108,123,0,201,255.49,0.17809565566451138
92,1,1,G,0.1,246,229,0,55,68.93,0.1241356158093641
93,1,1,G,0.1,49,256,0,123,156.81,0.13619259815130877
94,1,1,G,0.1,28,73,0,80,101.16,0.10787352097599165
95,1,1,G,0.1,132,91,0,201,255.81,0.8465831721733071
96,1,1,G,0.1,168,113,0,62,78.31,0.21166164873538734
97,1,1,G,0.1,142,12,0,124,156.68,0.2075529807108911
98,1,1,G,0.1,240,176,0,99,124.96,0.17486665091187828
99,1,1,G,0.1,7,81,0,201,251.7,0.5850967094180695
100,1,1,G,0.1,232,4,0,201,268.16,0.36136886897855136
101,1,1,G,0.1,200,196,0,201,265.52,0.3223062647865246
102,1,1,G,0.1,110,136,0,201,267.68,0.6917732320587006
103,1,1,G,0.1,71,27,0,201,270.3,0.9546170702088607
104,1,1,G,0.1,108,225,0,201,269.44,0.5823463867920196
105,1,1,G,0.1,179,186,0,144,195.75,0.27931997982642137
106,1,1,G,0.1,209,215,0,58,76.9,0.2682780178259009
107,1,1,G,0.1,56,223,0,57,75.18,0.1332634102141554
108,1,1,G,0.1,185,5,0,201,265.15,0.8188438831265898
109,1,1,G,0.1,46,110,0,77,100.88,0.1387740460231948
110,1,1,G,0.1,37,145,0,201,262.02,0.8299989302150613
111,1,1,G,0.1,208,241,0,76,99.95,0.13228663392075163
112,1,1,G,0.1,68,160,0,201,265.41,0.3507256893479165
113,1,1,G,0.1,120,60,0,69,91.84,0.14208396592628147
114,1,1,G,0.1,138,233,0,62,82.39,0.13735619393867673
115,1,1,G,0.1,156,145,0,201,267.32,0.927204880025126
116,1,1,G,0.1,211,65,0,78,103.41,0.14945216432779673
117,1,1,G,0.1,6,165,0,78,102.75,0.10952613602052048
118,1,1,G,0.1,21,126,0,79,103.35,0.14139498045228907
119,1,1,G,0.1,57,79,0,201,263.38,0.4918895184524608
120,1,1,G,0.1,63,42,0,44,57.24,0.14469064630776116
121,1,1,G,0.1,160,184,0,160,211.33,0.18987866223212357
122,1,1,G,0.1,185,212,0,47,61.61,0.26841771073663157
123,1,1,G,0.1,93,100,0,52,67.88,0.1599988075629244
124,1,1,G,0.1,220,189,0,137,175.53,0.1346891067550046
125,1,1,G,0.1,157,187,0,141,178.29,0.08925878842821319
126,1,1,G,0.1,39,194,0,161,205.02,0.3217560437805634
127,1,1,G,0.1,147,155,0,71,89.23,0.10926157755071433
128,1,1,G,0.1,70,195,0,110,138.17,0.10614559850164354
129,1,1,G,0.1,244,241,0,59,73.95,0.17480775490767328
130,1,1,G,0.1,208,243,0,80,100.35,0.17586254912282787
131,1,1,G,0.1,233,21,0,201,251.72,0.405578412306577
132,1,1,G,0.1,109,198,0,201,253.51,0.9398892927305987
133,1,1,G,0.1,211,210,0,201,251.98,0.6746667050505838
134,1,1,G,0.1,167,172,0,58,72.58,0.1509703659944345
135,1,1,G,0.1,4,8,0,47,58.74,0.20125477487995433
136,1,1,G,0.1,191,199,0,77,96.88,0.14290230359968642
137,1,1,G,0.1,9,194,0,172,218.89,0.1972287533390298
138,1,1,G,0.1,195,7,0,67,84.02,0.1229294244301498
139,1,1,G,0.1,92,37,0,149,187.39,0.18364532892888086
140,1,1,G,0.1,106,141,0,53,66.93,0.20444468983481323
141,1,1,G,0.1,245,138,0,56,70.29,0.11302531587877955
142,1,1,G,0.1,150,150,1,201,251.95,0.1447806739511373
143,1,1,G,0.1,254,67,0,201,251.37,0.6944637489035811
144,1,1,G,0.1,147,192,0,201,251.42,0.679674296068001
145,1,1,G,0.1,9,112,0,201,251.83,0.5309025457850248
146,1,1,G,0.1,77,101,0,46,56.8,0.141474388047165
147,1,1,G,0.1,84,199,0,89,112.93,0.11857023671897945
148,1,1,G,0.1,78,157,0,201,259.88,0.46100948064453817
149,1,1,G,0.1,54,204,0,201,258.36,0.5974564797646029
150,1,1,G,0.1,125,69,0,87,112.19,0.09984676692667731
151,1,1,G,0.1,241,241,1,98,127.12,0.15256863842750337
152,1,1,G,0.1,91,114,0,201,259.56,0.9017333252635834
153,1,1,G,0.1,226,239,0,201,258.56,0.43786256675258933
154,1,1,G,0.1,64,44,0,81,104.16,0.2012810449915951
155,1,1,G,0.1,144,70,0,201,257.97,0.8253165007394447
156,1,1,G,0.1,79,86,0,57,72.81,0.10008215212463424
157,1,1,G,0.1,54,80,0,55,70.33,0.13514265221315427
158,1,1,G,0.1,101,66,0,138,178.48,0.10774231853097158
159,1,1,G,0.1,22,129,0,201,259.41,0.9740114906227741
160,1,1,G,0.1,59,141,0,201,257.89,0.4395690424731346
161,1,1,G,0.1,155,172,0,91,117.11,0.13256926315918346
162,1,1,G,0.1,76,65,0,125,161.03,0.1542917357062003
163,1,1,G,0.1,9,179,0,201,257.59,0.604655085209025
164,1,1,G,0.1,41,213,0,201,256.66,0.9265902187587046
165,1,1,G,0.1,48,232,0,201,257.24,0.7909072120368238
166,1,1,G,0.1,80,208,0,201,256.74,0.5983725815566506
167,1,1,G,0.1,125,110,0,63,80.26,0.19688336094440095
168,1,1,G,0.1,240,108,0,63,81.71,0.15163066693923616
169,1,1,G,0.1,70,134,0,201,257.72,0.7568571324458186
170,1,1,G,0.1,149,3,0,201,259.23,0.28362546401494
171,1,1,G,0.1,155,249,0,90,115.18,0.11303521460872293
172,1,1,G,0.1,21,2,0,94,121.14,0.06384161887363599
173,1,1,G,0.1,130,129,0,201,260.42,0.4082850412679309
174,1,1,G,0.1,191,233,0,201,257.39,0.4152606403828775
175,1,1,G,0.1,147,134,0,201,277.35,0.9050769270967005
176,1,1,G,0.1,0,35,0,201,284.32,0.5974613153009529
177,1,1,G,0.1,50,138,0,48,67.36,0.19923762260768862
178,1,1,G,0.1,133,68,0,201,284.0,0.6016650598234524
179,1,1,G,0.1,208,84,0,84,118.13,0.1371449006192368
180,1,1,G,0.1,131,120,0,78,111.64,0.11735027334732558
181,1,1,G,0.1,85,218,0,201,284.78,0.35724218348739717
182,1,1,G,0.1,188,166,0,201,286.75,0.5944696080423444
183,1,1,G,0.1,139,93,0,201,283.98,0.24431564784944684
184,1,1,G,0.1,229,203,0,49,70.1,0.28728508903799915
185,1,1,G,0.1,151,151,1,67,93.51,0.16128945243556853
186,1,1,G,0.1,158,251,0,201,283.78,0.6104570832766422
187,1,1,G,0.1,169,147,0,73,104.1,0.08617099031118271
188,1,1,G,0.1,147,44,0,201,284.13,0.8455837993938018
189,1,1,G,0.1,12,88,0,201,284.55,0.4153426000427332
190,1,1,G,0.1,232,38,0,201,285.03,0.6726119385506835
191,1,1,G,0.1,26,29,0,47,66.17,0.1456427387419242
192,1,1,G,0.1,228,89,0,201,284.09,0.5728955619186025
193,1,1,G,0.1,233,213,0,201,285.79,0.9496145246664036
194,1,1,G,0.1,133,134,0,201,285.41,0.3791322222710851
195,1,1,G,0.1,4,186,0,49,68.71,0.12017650806595888
196,1,1,G,0.1,27,44,0,85,121.43,0.13561043222570662
197,1,1,G,0.1,4,109,0,201,282.62,0.655561754653619
198,1,1,G,0.1,217,225,0,201,283.76,0.52673983390651
199,1,1,G,0.1,71,122,0,201,284.83,0.3669357102283797
