seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,G_fit,a_fit,q_fit
25,12,3,G|a|q,0.3,33,33,1,201,515.68,5,1.0,0.22702892119945028,4.86745814332221,1.6160130907555006
26,12,3,G|a|q,0.3,127,127,1,201,512.51,5,1.0,0.18919752986823987,3.843372628200452,2.194513533249076
27,12,3,G|a|q,0.3,205,205,1,201,511.43,5,1.0,0.21198735333009266,5.300555532585897,1.5624914829011427
28,12,3,G|a|q,0.3,90,90,1,201,494.24,5,1.0,0.40808905656537575,7.124790220153979,0.6008158427315538
29,12,3,G|a|q,0.3,98,98,1,201,504.86,5,1.0,0.3180621095271478,5.726162137700851,0.8291173228183482
30,12,3,G|a|q,0.3,181,181,1,201,528.84,5,1.0,0.29905475751489197,3.82641886342177,1.0850146616252825
31,12,3,G|a|q,0.3,165,165,1,201,541.1,5,1.0,0.3027792752150022,4.2836060879125,0.8244753716338933
32,12,3,G|a|q,0.3,73,73,1,201,548.91,5,1.0,0.3863109259852578,3.317621221920153,0.8365742673858249
33,12,3,G|a|q,0.3,136,136,1,201,554.71,5,1.0,0.14916022718498156,4.180718461765669,2.1382333486353513
34,12,3,G|a|q,0.3,44,246,0,201,531.45,5,1.0,0.07798283213833564,4.595850286454491,1.9679862693844465
35,12,3,G|a|q,0.3,79,182,0,201,508.45,5,1.0,0.13863098992071582,4.57163394495808,1.8848051537810537
36,12,3,G|a|q,0.3,50,50,1,201,511.57,5,1.0,0.4795326427032106,4.4696913487503,0.6049472956700169
37,12,3,G|a|q,0.3,252,252,1,201,478.05,5,1.0,0.14644797592611553,3.636345871208525,2.6299619821994025
38,12,3,G|a|q,0.3,183,183,1,201,487.07,5,1.0,0.4880349952482524,3.2439896939884334,0.5401022563932812
39,12,3,G|a|q,0.3,44,44,1,201,486.67,5,1.0,0.4574090071794853,6.349985299641667,0.6878339935794792
40,12,3,G|a|q,0.3,9,9,1,201,480.81,5,1.0,0.14692053279013909,3.8033007458632953,2.623396810586498
41,12,3,G|a|q,0.3,30,30,1,201,489.17,5,1.0,0.3939801678919293,3.8677327735964706,0.6800586639615664
42,12,3,G|a|q,0.3,188,188,1,201,474.14,5,1.0,0.3878332766497827,5.194797181449656,0.763577557281149
43,12,3,G|a|q,0.3,32,32,1,201,489.95,5,1.0,0.3602526802685495,3.8797503958615915,0.788869124618184
44,12,3,G|a|q,0.3,177,177,1,201,505.74,5,1.0,0.18152082456262056,4.359725038852101,1.4882379523505476
45,12,3,G|a|q,0.3,207,207,1,201,502.73,5,1.0,0.44864834691340433,5.991935933603292,0.6353307257918683
46,12,3,G|a|q,0.3,203,203,1,201,502.13,5,1.0,0.3567749422693293,3.750503202254275,0.486933060005654
47,12,3,G|a|q,0.3,110,110,1,201,504.91,5,1.0,0.21033041609269224,5.028846538598551,1.2614186773467784
48,12,3,G|a|q,0.3,140,167,0,201,516.54,5,1.0,0.09359769187353496,6.051623873175969,-0.2444100603719168
49,12,3,G|a|q,0.3,173,173,1,201,519.92,5,1.0,0.4507128073414845,6.061604548675211,0.7297587864010997
