seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,G_fit
95,4,1,G,0.7,91,91,1,36,48.73,0.6969175276949703
96,4,1,G,0.7,113,113,1,34,46.34,0.7570864391654225
97,4,1,G,0.7,12,12,1,44,60.7,0.7606004380736481
98,4,1,G,0.7,176,176,1,38,51.45,0.7670332896055313
99,4,1,G,0.7,81,81,1,37,50.43,0.7264795237797073
100,4,1,G,0.7,4,4,1,42,65.68,0.6293696483089425
101,4,1,G,0.7,196,196,1,36,50.29,0.7416764505327522
102,4,1,G,0.7,136,136,1,38,53.08,0.720297154541095
103,4,1,G,0.7,27,27,1,44,61.37,0.7217255825470511
104,4,1,G,0.7,225,225,1,34,46.67,0.634587723228501
105,4,1,G,0.7,186,186,1,37,51.55,0.6903590489202287
106,4,1,G,0.7,215,215,1,44,61.46,0.7017426445361518
107,4,1,G,0.7,223,223,1,40,56.15,0.7075184793687769
108,4,1,G,0.7,5,5,1,34,46.65,0.7763687379306791
109,4,1,G,0.7,110,110,1,35,48.7,0.7622210219900035
110,4,1,G,0.7,145,145,1,46,64.43,0.720911742091663
111,4,1,G,0.7,241,241,1,40,55.44,0.6145459692826692
112,4,1,G,0.7,160,160,1,39,54.59,0.7219583852978613
113,4,1,G,0.7,60,60,1,43,59.71,0.6305384708619652
114,4,1,G,0.7,233,233,1,37,51.52,0.6662806983066937
115,4,1,G,0.7,145,145,1,41,56.7,0.683308528701597
116,4,1,G,0.7,65,65,1,46,64.35,0.6454936336832375
117,4,1,G,0.7,165,165,1,38,52.38,0.6908074918202644
118,4,1,G,0.7,126,126,1,37,51.15,0.6886906247580926
119,4,1,G,0.7,79,79,1,36,49.54,0.6730841572645901
120,4,1,G,0.7,42,42,1,38,52.87,0.6518268564469651
121,4,1,G,0.7,184,184,1,44,60.38,0.6968040222353635
122,4,1,G,0.7,212,212,1,36,49.74,0.6703198002130474
123,4,1,G,0.7,100,100,1,40,55.51,0.7127922079342125
124,4,1,G,0.7,189,189,1,38,52.31,0.6237293931327336
125,4,1,G,0.7,187,187,1,39,53.62,0.6340730612049599
126,4,1,G,0.7,194,194,1,42,58.45,0.6653008842692381
127,4,1,G,0.7,155,155,1,40,55.57,0.6423066540229752
128,4,1,G,0.7,195,195,1,32,44.07,0.769116812628477
129,4,1,G,0.7,241,241,1,35,48.29,0.6855534263607815
130,4,1,G,0.7,243,243,1,38,52.03,0.7084365835622611
131,4,1,G,0.7,21,21,1,39,53.61,0.7053940227062029
132,4,1,G,0.7,198,198,1,35,47.82,0.7125057793654744
133,4,1,G,0.7,210,210,1,35,47.84,0.6490635333266853
134,4,1,G,0.7,172,172,1,45,62.21,0.6767734549988749
135,4,1,G,0.7,8,8,1,38,52.24,0.6412073636917799
136,4,1,G,0.7,199,199,1,33,45.04,0.7591744320235113
137,4,1,G,0.7,194,194,1,36,49.97,0.7358865491159233
138,4,1,G,0.7,7,7,1,34,46.33,0.6964350274794366
139,4,1,G,0.7,37,37,1,41,57.13,0.7203380762333501
140,4,1,G,0.7,141,141,1,44,60.69,0.6868926589146007
141,4,1,G,0.7,138,138,1,36,49.71,0.6944738831292154
142,4,1,G,0.7,150,150,1,35,48.02,0.7679506117536359
143,4,1,G,0.7,67,67,1,42,58.33,0.7100194497347341
144,4,1,G,0.7,192,192,1,40,55.15,0.6334256686607593
145,4,1,G,0.7,112,112,1,39,53.4,0.7170220773770056
146,4,1,G,0.7,101,101,1,42,57.99,0.6997190896425769
147,4,1,G,0.7,199,199,1,41,56.84,0.7518470780311177
148,4,1,G,0.7,157,157,1,34,46.74,0.7489880318899839
149,4,1,G,0.7,204,204,1,32,43.23,0.7333798394124212
150,4,1,G,0.7,69,69,1,34,46.76,0.7091734635699825
151,4,1,G,0.7,241,241,1,40,55.53,0.7853049393546027
152,4,1,G,0.7,114,114,1,31,42.16,0.7699562541176761
153,4,1,G,0.7,239,239,1,42,57.56,0.7494325554596565
154,4,1,G,0.7,44,44,1,32,43.64,0.6957106880449982
155,4,1,G,0.7,70,70,1,40,55.16,0.7150216651678741
156,4,1,G,0.7,86,86,1,40,54.92,0.6499680331483465
157,4,1,G,0.7,80,80,1,40,55.29,0.5765639256135986
158,4,1,G,0.7,66,66,1,36,50.16,0.7269287857640057
159,4,1,G,0.7,129,129,1,42,57.47,0.6293571785346199
160,4,1,G,0.7,141,141,1,31,41.97,0.722701842356965
161,4,1,G,0.7,172,172,1,37,50.88,0.6623281763449258
162,4,1,G,0.7,65,65,1,39,54.18,0.7751496970171649
163,4,1,G,0.7,179,179,1,34,44.66,0.6637773682606221
164,4,1,G,0.7,213,213,1,36,47.4,0.694646862412738
165,4,1,G,0.7,232,232,1,36,47.91,0.6703315604114318
166,4,1,G,0.7,208,208,1,42,57.07,0.6731539201137967
167,4,1,G,0.7,110,110,1,36,48.02,0.6848721929084783
168,4,1,G,0.7,108,108,1,36,48.95,0.689063618409706
169,4,1,G,0.7,134,134,1,41,56.4,0.6234102943998532
170,4,1,G,0.7,3,3,1,37,50.38,0.7620894307362944
171,4,1,G,0.7,249,249,1,39,53.04,0.6625045483075407
172,4,1,G,0.7,2,2,1,45,61.35,0.593552533778065
173,4,1,G,0.7,129,129,1,40,54.77,0.7391719154902551
174,4,1,G,0.7,233,233,1,35,47.63,0.6898030446506803
175,4,1,G,0.7,134,134,1,41,56.33,0.7036597921236919
176,4,1,G,0.7,35,35,1,43,58.91,0.7564401337433084
177,4,1,G,0.7,138,138,1,35,47.11,0.6459155148650341
178,4,1,G,0.7,68,68,1,37,50.21,0.6750104595225523
179,4,1,G,0.7,84,84,1,35,47.25,0.6849203540304358
180,4,1,G,0.7,120,120,1,42,57.7,0.7409370075012935
181,4,1,G,0.7,218,218,1,39,53.83,0.7057039891142335
182,4,1,G,0.7,166,166,1,53,72.48,0.6188674162400779
183,4,1,G,0.7,93,93,1,39,52.97,0.7581053485953292
184,4,1,G,0.7,203,203,1,54,73.89,0.6997397996962607
185,4,1,G,0.7,151,151,1,49,66.39,0.756329360984291
186,4,1,G,0.7,251,251,1,34,46.23,0.7358249942885944
187,4,1,G,0.7,147,147,1,35,47.2,0.6726564724407244
188,4,1,G,0.7,44,44,1,37,50.41,0.7055301774105202
189,4,1,G,0.7,88,88,1,38,51.67,0.6829009123320547
190,4,1,G,0.7,38,38,1,38,51.92,0.7522616251550689
191,4,1,G,0.7,29,29,1,44,60.33,0.6459075397433223
192,4,1,G,0.7,89,89,1,37,50.07,0.6687096932642178
193,4,1,G,0.7,213,213,1,34,46.67,0.7445995214550851
194,4,1,G,0.7,134,134,1,36,48.5,0.7221677835561665
195,4,1,G,0.7,186,186,1,31,40.04,0.7350004358898764
196,4,1,G,0.7,44,44,1,40,53.1,0.602848417875757
197,4,1,G,0.7,109,109,1,45,60.53,0.7180495513679322
198,4,1,G,0.7,225,225,1,41,54.67,0.7181617697271837
199,4,1,G,0.7,122,122,1,40,53.49,0.7185235016316996
