seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,G_fit
145,4,1,G,0.7,112,112,1,59,87.06,0.7008225410117143
146,4,1,G,0.7,101,101,1,47,69.55,0.7015459966539552
147,4,1,G,0.7,199,199,1,44,64.95,0.7013004009990415
148,4,1,G,0.7,157,157,1,39,57.39,0.703110111304169
149,4,1,G,0.7,204,204,1,38,55.3,0.7004651289781081
150,4,1,G,0.7,69,69,1,41,59.88,0.7028849708003184
151,4,1,G,0.7,241,241,1,43,63.74,0.7014512029142743
152,4,1,G,0.7,114,114,1,46,63.52,0.7014005098028382
153,4,1,G,0.7,239,239,1,45,61.94,0.700867840795301
154,4,1,G,0.7,44,44,1,34,48.03,0.701414727159836
155,4,1,G,0.7,70,70,1,43,61.57,0.7023648270101452
156,4,1,G,0.7,86,86,1,41,58.57,0.7027143897957927
157,4,1,G,0.7,80,80,1,44,63.13,0.7013966045357946
158,4,1,G,0.7,66,66,1,48,69.19,0.7004542088891001
159,4,1,G,0.7,129,129,1,40,57.01,0.7026902065977102
160,4,1,G,0.7,141,141,1,43,60.49,0.7014961290490617
161,4,1,G,0.7,172,172,1,44,62.81,0.7015529714898845
162,4,1,G,0.7,65,65,1,48,70.25,0.7016400731086192
163,4,1,G,0.7,179,179,1,32,44.76,0.7024731138460173
164,4,1,G,0.7,213,213,1,28,39.54,0.7024007566479638
165,4,1,G,0.7,232,232,1,39,56.31,0.7017967393998913
166,4,1,G,0.7,208,208,1,41,58.35,0.7008802934467754
167,4,1,G,0.7,110,110,1,35,48.89,0.704094057790465
168,4,1,G,0.7,108,108,1,52,74.36,0.7014724248738551
169,4,1,G,0.7,134,134,1,47,67.82,0.703424326824844
170,4,1,G,0.7,3,3,1,40,57.14,0.7014042484172827
171,4,1,G,0.7,249,249,1,41,58.54,0.7011340328569371
172,4,1,G,0.7,2,2,1,43,61.23,0.7014425721067981
173,4,1,G,0.7,129,129,1,41,58.86,0.7012834913083439
174,4,1,G,0.7,233,233,1,55,79.08,0.7008227257798608
175,4,1,G,0.7,134,134,1,44,63.91,0.701559378242646
176,4,1,G,0.7,35,35,1,47,67.72,0.7006158300256696
177,4,1,G,0.7,138,138,1,45,63.94,0.7020781570167288
178,4,1,G,0.7,68,68,1,36,51.3,0.7015401457699056
179,4,1,G,0.7,84,84,1,43,61.33,0.7011986236337973
180,4,1,G,0.7,120,120,1,43,62.81,0.7013569036335464
181,4,1,G,0.7,218,218,1,40,58.06,0.7018756259100114
182,4,1,G,0.7,166,166,1,201,287.66,0.7677546667796562
183,4,1,G,0.7,93,93,1,51,73.5,0.7011707232552145
184,4,1,G,0.7,203,203,1,53,76.1,0.7020141204818715
185,4,1,G,0.7,151,151,1,48,68.26,0.7013699946582251
186,4,1,G,0.7,251,251,1,35,49.63,0.7005220847128382
187,4,1,G,0.7,147,147,1,45,64.26,0.7014388840402294
188,4,1,G,0.7,44,44,1,34,48.23,0.7032538244833662
189,4,1,G,0.7,88,88,1,42,59.9,0.701566340564792
190,4,1,G,0.7,38,38,1,47,67.11,0.7010902284308622
191,4,1,G,0.7,29,29,1,44,63.16,0.702083479136156
192,4,1,G,0.7,89,89,1,56,79.62,0.7006628064644844
193,4,1,G,0.7,213,213,1,33,47.04,0.700378760736127
194,4,1,G,0.7,134,134,1,44,62.38,0.7010237783159865
195,4,1,G,0.7,186,186,1,37,52.24,0.7006489230637375
196,4,1,G,0.7,44,44,1,46,66.03,0.7014356733447021
197,4,1,G,0.7,109,109,1,46,66.46,0.7017256090159665
198,4,1,G,0.7,225,225,1,42,59.48,0.7020284175510995
199,4,1,G,0.7,122,122,1,50,71.58,0.7016309333401106
