seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
183,19,4,G|a|q|c,0.7,93,93,1,76,104.97,5,1.0,0.0,0.7317386902800894,5.221820705967003,0.94708041214348,-0.050661527481969205
184,19,4,G|a|q|c,0.7,141,203,0,201,282.28,5,1.0,0.0,0.005144480285959509,4.4599197904643,0.7141657605674823,1.3681071834857197
185,19,4,G|a|q|c,0.7,151,151,1,74,99.82,5,1.0,0.0,0.7930940796893797,4.795701370669853,0.8614304587890673,0.07016972368762878
186,19,4,G|a|q|c,0.7,251,251,1,75,99.83,5,1.0,0.0,0.7011433916981379,5.201692052294085,0.9942656715315933,-0.01454500777500869
187,19,4,G|a|q|c,0.7,147,147,1,84,110.11,5,1.0,0.0,0.6237937516782973,5.306954434218613,1.1545132513023202,0.025572456223892016
188,19,4,G|a|q|c,0.7,44,44,1,80,110.38,5,1.0,0.0,0.6711258844362465,5.221123013396755,1.0549809398885714,0.009631731464908075
189,19,4,G|a|q|c,0.7,88,88,1,64,85.68,5,1.0,0.0,0.672302086366749,5.036766371659182,1.041597926686736,0.01980123649835789
190,19,4,G|a|q|c,0.7,38,38,1,79,110.7,5,1.0,0.0,0.7202690593342062,5.24791820762707,0.9517190369988067,0.044126084295393685
191,19,4,G|a|q|c,0.7,29,29,1,71,97.34,5,1.0,0.0,0.6557928127213458,4.912757665150897,1.0989182098724797,-0.06511121310219115
192,19,4,G|a|q|c,0.7,89,89,1,53,68.98,5,1.0,0.0,0.6466010586000274,5.093949192944265,1.0944653168834064,0.023429952673960034
193,19,4,G|a|q|c,0.7,213,213,1,73,98.44,5,1.0,0.0,0.7044288064736155,5.305673856416276,0.98101003265698,-0.044094551052164456
194,19,4,G|a|q|c,0.7,134,134,1,60,77.35,5,1.0,0.0,0.7039716908393111,5.155974962630632,0.9904554666114307,0.017910756903956843
195,19,4,G|a|q|c,0.7,186,186,1,77,106.03,5,1.0,0.0,0.7377401197879638,5.009382150792271,0.9207469441975262,0.04054403467615471
196,19,4,G|a|q|c,0.7,44,44,1,57,77.84,5,1.0,0.0,0.6046452420412601,4.790234759015106,1.201155390192898,0.05892764018757407
197,19,4,G|a|q|c,0.7,109,109,1,57,77.87,5,1.0,0.0,0.6844828362086108,5.2415166216859745,1.0344345878407923,0.04581154513771192
198,19,4,G|a|q|c,0.7,225,225,1,80,110.58,5,1.0,0.0,0.656527331171997,5.442175720876446,1.082164103620298,0.08834195600833794
199,19,4,G|a|q|c,0.7,122,122,1,68,94.14,5,1.0,0.0,0.6896094514083305,5.146678500187042,1.023204332390877,-0.016814876955831504
