seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
17,16,4,G|a|q|c,0.1,178,78,0,201,357.13,5,1.0,0.0,0.041900937677537387,5.261599812862064,0.9533957645842958,-1.287559858933467
18,16,4,G|a|q|c,0.1,124,236,0,201,360.59,5,1.0,0.0,0.004755450251291081,3.5487382014775632,2.593424162467909,-0.1563890356714352
19,16,4,G|a|q|c,0.1,176,93,0,201,363.28,5,1.0,0.0,0.002607544162183644,3.8948669136444134,2.0193688658870843,1.015685409901441
20,16,4,G|a|q|c,0.1,90,230,0,201,365.25,5,1.0,0.0,0.0647899552437397,5.942709107488103,0.13906224908466944,0.34535108501609313
21,16,4,G|a|q|c,0.1,125,23,0,201,351.76,5,1.0,0.0,0.0059220866680655074,4.078703901287292,1.689308419075072,-0.4960242323877628
22,16,4,G|a|q|c,0.1,55,230,0,201,350.81,5,1.0,0.0,0.06896505151442385,4.988598573070535,0.9076580089578472,0.394884555581039
23,16,4,G|a|q|c,0.1,236,228,0,201,349.13,5,1.0,0.0,0.0026047579635904024,3.8451013974841644,2.8112639378192243,-2.1056981994623194
24,16,4,G|a|q|c,0.1,192,128,0,201,354.36,5,1.0,0.0,0.04915746190179794,6.492945822774399,-0.35443299750633256,-0.001868190817201092
25,16,4,G|a|q|c,0.1,216,33,0,201,354.1,5,1.0,0.0,0.13065320961186785,5.276825052176358,0.7341292154350328,-0.48913540378084847
26,16,4,G|a|q|c,0.1,46,127,0,201,352.9,5,1.0,0.0,0.004918797003723244,4.185866885393386,1.8141305770058167,-1.8430896175301652
27,16,4,G|a|q|c,0.1,22,205,0,201,351.59,5,1.0,0.0,0.07871780535106039,5.309431189654836,0.3091100725914967,2.320557667203151
28,16,4,G|a|q|c,0.1,16,90,0,201,343.71,5,1.0,0.0,0.0763970458726447,5.252225506852631,0.8453650406243861,-0.05725619947420507
29,16,4,G|a|q|c,0.1,83,98,0,201,348.77,5,1.0,0.0,0.285856162051418,5.449238777330954,0.10631862013401272,0.5299058080927461
30,16,4,G|a|q|c,0.1,181,181,1,201,350.76,5,1.0,0.0,0.09665355931101861,5.073481452425281,1.0597355625838272,-0.007621017008410369
31,16,4,G|a|q|c,0.1,189,165,0,201,364.15,5,1.0,0.0,0.03888812504325445,4.864921417285886,0.8431325557693505,-2.051016437623686
32,16,4,G|a|q|c,0.1,171,73,0,201,361.04,5,1.0,0.0,0.16296189406037404,4.874604030987578,0.8638547501007683,-0.12595085104858575
33,16,4,G|a|q|c,0.1,25,136,0,201,369.0,5,1.0,0.0,0.02348925395005851,5.251049917942189,0.9327311723523612,-2.208815126975124
34,16,4,G|a|q|c,0.1,219,246,0,201,374.33,5,1.0,0.0,0.005107897394152813,5.3410622065214195,0.9276901236219758,-2.754211263206825
35,16,4,G|a|q|c,0.1,50,182,0,201,371.72,5,1.0,0.0,0.0014673396388377332,3.971452801642449,2.5778864841909765,-0.07331752611007525
36,16,4,G|a|q|c,0.1,197,50,0,201,373.25,5,1.0,0.0,0.035164015667790746,5.900830064616173,-0.6129664137212895,0.7849477538350187
37,16,4,G|a|q|c,0.1,205,252,0,201,368.84,5,1.0,0.0,0.010841588452126778,4.897355560615205,0.7690712185535918,-1.2379632996984635
38,16,4,G|a|q|c,0.1,46,183,0,201,365.2,5,1.0,0.0,0.0086342303054955,4.87506621009976,1.304139822356819,-2.9683082881422984
39,16,4,G|a|q|c,0.1,36,44,0,201,330.54,5,1.0,0.0,0.057121908341788236,5.02664667972392,0.7000941217115173,-0.03988823166660086
40,16,4,G|a|q|c,0.1,144,9,0,201,359.28,5,1.0,0.0,0.0058774679669971065,5.004769358814626,0.7520877895841457,0.29007363369640554
