seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
183,18,4,G|a|q|c,0.5,93,93,1,86,184.77,5,1.0,0.0,0.5130238904922696,5.219408499136842,0.965497327176901,-0.061980519456981506
184,18,4,G|a|q|c,0.5,241,203,0,201,441.42,5,1.0,0.0,0.012055126912265544,4.935809916542109,0.3080099249366941,1.6292140276396503
185,18,4,G|a|q|c,0.5,151,151,1,166,355.67,5,1.0,0.0,0.505977117193748,4.763003803717017,0.9923334981086607,-0.0009988982402424837
186,18,4,G|a|q|c,0.5,251,251,1,75,153.98,5,1.0,0.0,0.5065660978081761,5.226216158960997,0.965832255999898,-0.03748532405468478
187,18,4,G|a|q|c,0.5,147,147,1,135,281.84,5,1.0,0.0,0.43251455201769873,5.273433349084938,1.2059973823352246,-0.027476358864241025
188,18,4,G|a|q|c,0.5,44,44,1,69,147.61,5,1.0,0.0,0.4775921688361658,5.220711119164637,1.0591227343236596,0.02047904157469631
189,18,4,G|a|q|c,0.5,88,88,1,79,167.58,5,1.0,0.0,0.47807914709483623,5.041842024949448,1.0421542975379579,0.020704171446001306
190,18,4,G|a|q|c,0.5,38,38,1,65,139.75,5,1.0,0.0,0.5055276676413756,5.248959016096451,0.9699143305574077,0.04270593014348749
191,18,4,G|a|q|c,0.5,29,29,1,97,206.55,5,1.0,0.0,0.4765991367693914,4.94087135456716,1.083514573003347,-0.09802640759499319
192,18,4,G|a|q|c,0.5,89,89,1,63,125.36,5,1.0,0.0,0.448953876929506,5.059879277403289,1.1437300009927915,0.051680185511616565
193,18,4,G|a|q|c,0.5,213,213,1,96,205.37,5,1.0,0.0,0.47802903297821003,5.301549779242673,1.0541313827366887,-0.07213081484980761
194,18,4,G|a|q|c,0.5,165,134,0,201,442.3,5,1.0,0.0,0.07200535262130707,5.180346862137811,0.5539426379068313,2.2253787026338783
195,18,4,G|a|q|c,0.5,186,186,1,74,153.26,5,1.0,0.0,0.5011637942510985,4.983712923450384,0.9928291141187934,0.0006711524961973502
196,18,4,G|a|q|c,0.5,44,44,1,84,179.16,5,1.0,0.0,0.4544698023863043,4.842285422971367,1.1366815109471262,0.0434005799777735
197,18,4,G|a|q|c,0.5,109,109,1,60,126.73,5,1.0,0.0,0.48755337665085957,5.2336365142887,1.0460768718304174,0.05816710829715468
198,18,4,G|a|q|c,0.5,225,225,1,73,156.58,5,1.0,0.0,0.4620969655814771,5.430391139275815,1.1017207955967272,0.17179130491460076
199,18,4,G|a|q|c,0.5,122,122,1,85,187.61,5,1.0,0.0,0.4896843406066938,5.138094889993178,1.0428727916936602,-0.07295146926220675
