seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,G_fit
40,5,1,G,0.9,9,9,1,34,55.38,0.9029310292351503
41,5,1,G,0.9,30,30,1,35,56.92,0.9059601726027668
42,5,1,G,0.9,188,188,1,33,53.52,0.9020831480561484
43,5,1,G,0.9,32,32,1,30,49.06,0.9038603628165522
44,5,1,G,0.9,177,177,1,23,36.85,0.9023747694703216
45,5,1,G,0.9,207,207,1,31,50.21,0.9025676781430539
46,5,1,G,0.9,203,203,1,33,54.41,0.9007016385353089
47,5,1,G,0.9,110,110,1,32,50.54,0.9022057855955575
48,5,1,G,0.9,167,167,1,28,41.54,0.9017571878809229
49,5,1,G,0.9,173,173,1,36,51.56,0.9021623125027523
50,5,1,G,0.9,140,140,1,33,48.67,0.9036638027582786
51,5,1,G,0.9,233,233,1,36,52.78,0.9021018448007385
52,5,1,G,0.9,201,201,1,36,53.18,0.9037332654478383
53,5,1,G,0.9,6,6,1,32,45.67,0.901704017415692
54,5,1,G,0.9,65,65,1,24,34.46,0.9042854078116098
55,5,1,G,0.9,43,43,1,37,54.24,0.9009470355075027
56,5,1,G,0.9,101,101,1,32,46.27,0.9008190653237171
57,5,1,G,0.9,66,66,1,32,46.15,0.9023690236976543
58,5,1,G,0.9,204,204,1,32,46.69,0.9035275280193029
59,5,1,G,0.9,25,25,1,34,49.84,0.9025295396723239
60,5,1,G,0.9,175,175,1,34,50.47,0.9018241616948506
61,5,1,G,0.9,100,100,1,32,46.4,0.9022190870380751
62,5,1,G,0.9,125,125,1,38,55.19,0.9012488022495051
63,5,1,G,0.9,78,78,1,39,57.64,0.9041129044835311
64,5,1,G,0.9,254,254,1,34,50.22,0.9021111011155911
65,5,1,G,0.9,74,74,1,34,49.34,0.9029947924565085
66,5,1,G,0.9,181,181,1,34,49.45,0.9033441205226602
67,5,1,G,0.9,211,211,1,35,51.04,0.9011935850474259
68,5,1,G,0.9,203,203,1,36,51.98,0.9048333866672832
69,5,1,G,0.9,0,0,1,34,49.93,0.9021954265056733
70,5,1,G,0.9,92,92,1,35,50.9,0.9010821541386569
71,5,1,G,0.9,49,49,1,33,49.37,0.9032794130656693
72,5,1,G,0.9,165,165,1,34,49.65,0.9021962747150247
73,5,1,G,0.9,76,76,1,33,47.77,0.9029638229904046
74,5,1,G,0.9,175,175,1,34,51.38,0.9028688109533511
75,5,1,G,0.9,32,32,1,30,42.25,0.9018709368123337
76,5,1,G,0.9,112,112,1,40,57.67,0.9012309534959215
77,5,1,G,0.9,255,255,1,30,43.4,0.9025618422133646
78,5,1,G,0.9,185,185,1,33,47.8,0.9059141152121121
79,5,1,G,0.9,136,136,1,32,46.83,0.9024018132307448
80,5,1,G,0.9,107,107,1,35,50.07,0.9005376834495095
81,5,1,G,0.9,189,189,1,32,46.66,0.9021406086434874
82,5,1,G,0.9,136,136,1,35,51.27,0.9028504497951163
83,5,1,G,0.9,180,180,1,31,45.47,0.9011180303210731
84,5,1,G,0.9,142,142,1,32,46.95,0.9004211657058946
85,5,1,G,0.9,18,18,1,33,47.84,0.902113386797282
86,5,1,G,0.9,165,165,1,33,47.57,0.9024991454133713
87,5,1,G,0.9,224,224,1,36,51.78,0.9014439235606608
88,5,1,G,0.9,43,43,1,29,42.06,0.9016855412643062
89,5,1,G,0.9,66,66,1,34,50.93,0.9016161277995537
90,5,1,G,0.9,16,16,1,35,51.18,0.9011922258893509
91,5,1,G,0.9,123,123,1,31,45.32,0.9028429188990064
92,5,1,G,0.9,229,229,1,37,54.33,0.9052966729957976
93,5,1,G,0.9,256,256,1,39,56.12,0.9024523394876652
94,5,1,G,0.9,73,73,1,34,49.58,0.9024424866188586
95,5,1,G,0.9,91,91,1,31,44.33,0.9013728353622574
96,5,1,G,0.9,113,113,1,35,50.63,0.9016101375734905
97,5,1,G,0.9,12,12,1,36,53.03,0.9033386499091449
98,5,1,G,0.9,176,176,1,35,51.64,0.9020961870891009
99,5,1,G,0.9,81,81,1,32,47.49,0.9029791928522644
100,5,1,G,0.9,4,4,1,31,50.62,0.9023840541795225
101,5,1,G,0.9,196,196,1,34,50.28,0.9016159198248221
102,5,1,G,0.9,136,136,1,31,44.6,0.9014979926492362
103,5,1,G,0.9,27,27,1,34,49.64,0.9039796138027072
104,5,1,G,0.9,225,225,1,29,42.78,0.9033716023485611
105,5,1,G,0.9,186,186,1,30,44.33,0.9008721575104889
106,5,1,G,0.9,215,215,1,33,48.5,0.9023507011638896
107,5,1,G,0.9,223,223,1,34,50.81,0.9023680582177636
108,5,1,G,0.9,5,5,1,36,52.19,0.9014687586493747
109,5,1,G,0.9,110,110,1,34,49.08,0.9024464711422392
110,5,1,G,0.9,145,145,1,35,51.88,0.9037956184863536
111,5,1,G,0.9,241,241,1,34,49.42,0.9024167885488296
112,5,1,G,0.9,160,160,1,31,44.88,0.9023346049714974
113,5,1,G,0.9,60,60,1,34,49.82,0.9032696363879282
114,5,1,G,0.9,233,233,1,29,42.7,0.9030371272995674
115,5,1,G,0.9,145,145,1,31,44.76,0.9022157408567044
116,5,1,G,0.9,65,65,1,35,51.25,0.901655691080503
117,5,1,G,0.9,165,165,1,32,47.37,0.9022303532215663
118,5,1,G,0.9,126,126,1,28,40.87,0.9024964184201105
119,5,1,G,0.9,79,79,1,29,42.13,0.9023003113307667
120,5,1,G,0.9,42,42,1,28,41.22,0.9014562883379182
121,5,1,G,0.9,184,184,1,32,47.1,0.9022920947135195
122,5,1,G,0.9,212,212,1,26,38.75,0.9025013382141693
123,5,1,G,0.9,100,100,1,31,46.37,0.9024257886953004
124,5,1,G,0.9,189,189,1,32,46.77,0.9033111589431135
125,5,1,G,0.9,187,187,1,30,43.87,0.9033085552189611
126,5,1,G,0.9,194,194,1,33,50.7,0.9034779658150176
127,5,1,G,0.9,155,155,1,31,45.44,0.9020653717580983
128,5,1,G,0.9,195,195,1,40,59.55,0.9016874138062124
129,5,1,G,0.9,241,241,1,30,45.78,0.9056639514862677
130,5,1,G,0.9,243,243,1,34,51.19,0.9014788809224716
131,5,1,G,0.9,21,21,1,32,48.03,0.9034813187015195
132,5,1,G,0.9,198,198,1,31,44.91,0.9016134122725832
133,5,1,G,0.9,210,210,1,29,40.61,0.9034435798068731
134,5,1,G,0.9,172,172,1,31,44.45,0.9041200743189898
135,5,1,G,0.9,8,8,1,24,33.86,0.9025589708611166
136,5,1,G,0.9,199,199,1,33,46.56,0.9010193108188485
137,5,1,G,0.9,194,194,1,34,50.01,0.9029860040180389
138,5,1,G,0.9,7,7,1,31,44.31,0.90239721568153
139,5,1,G,0.9,37,37,1,34,49.69,0.9040772725910139
140,5,1,G,0.9,141,141,1,32,46.61,0.9025877102561632
141,5,1,G,0.9,138,138,1,32,45.94,0.9023734779243274
142,5,1,G,0.9,150,150,1,36,51.53,0.9020717748936256
143,5,1,G,0.9,67,67,1,34,49.88,0.9029225836464053
144,5,1,G,0.9,192,192,1,36,52.76,0.9032837820523111
145,5,1,G,0.9,112,112,1,32,46.39,0.9026967646799895
146,5,1,G,0.9,101,101,1,33,48.23,0.9032929107997093
147,5,1,G,0.9,199,199,1,34,49.43,0.9020661719013935
148,5,1,G,0.9,157,157,1,33,47.55,0.9048066833741399
149,5,1,G,0.9,204,204,1,34,47.24,0.9014111944827791
150,5,1,G,0.9,69,69,1,30,39.76,0.9062822586740493
151,5,1,G,0.9,241,241,1,35,48.82,0.9026379951402336
152,5,1,G,0.9,114,114,1,36,51.09,0.9015141560938917
153,5,1,G,0.9,239,239,1,35,50.08,0.901793022433945
154,5,1,G,0.9,44,44,1,27,38.17,0.9037387517721529
155,5,1,G,0.9,70,70,1,36,51.22,0.9038569726159367
156,5,1,G,0.9,86,86,1,31,44.91,0.903228156298016
157,5,1,G,0.9,80,80,1,33,47.77,0.9029810601002111
158,5,1,G,0.9,66,66,1,34,50.07,0.9016749611929519
159,5,1,G,0.9,129,129,1,30,44.4,0.9033515605982448
160,5,1,G,0.9,141,141,1,36,52.64,0.9021462405458006
161,5,1,G,0.9,172,172,1,29,42.7,0.903203387142564
162,5,1,G,0.9,65,65,1,35,52.42,0.9030562642612167
163,5,1,G,0.9,179,179,1,32,46.2,0.903021732891107
164,5,1,G,0.9,213,213,1,31,44.36,0.9020573984895645
165,5,1,G,0.9,232,232,1,31,45.3,0.9030782665347702
166,5,1,G,0.9,208,208,1,33,50.31,0.9018662093049558
167,5,1,G,0.9,110,110,1,28,41.22,0.9067656407951229
168,5,1,G,0.9,108,108,1,34,50.94,0.9027626185969614
169,5,1,G,0.9,134,134,1,34,50.54,0.9046723374225346
170,5,1,G,0.9,3,3,1,32,46.62,0.9031904354571234
171,5,1,G,0.9,249,249,1,26,37.14,0.9032623643064556
172,5,1,G,0.9,2,2,1,39,57.06,0.9029562696363802
173,5,1,G,0.9,129,129,1,37,54.7,0.9018843559377191
174,5,1,G,0.9,233,233,1,31,44.71,0.9026930649200352
175,5,1,G,0.9,134,134,1,33,48.85,0.9022286673213189
176,5,1,G,0.9,35,35,1,36,53.23,0.901410950112807
177,5,1,G,0.9,138,138,1,29,41.76,0.9027327919937997
178,5,1,G,0.9,68,68,1,31,45.49,0.9018184075747085
179,5,1,G,0.9,84,84,1,30,44.45,0.9014476411524859
180,5,1,G,0.9,120,120,1,35,52.75,0.9027633748246567
181,5,1,G,0.9,218,218,1,32,47.7,0.9020845748943623
182,5,1,G,0.9,166,166,1,201,299.24,0.9609328595949791
183,5,1,G,0.9,93,93,1,35,51.49,0.9028205110286195
184,5,1,G,0.9,203,203,1,34,49.93,0.90336628136207
185,5,1,G,0.9,151,151,1,38,54.61,0.9020492839980956
186,5,1,G,0.9,251,251,1,33,47.26,0.9020806429565239
187,5,1,G,0.9,147,147,1,34,48.15,0.9019155453141906
188,5,1,G,0.9,44,44,1,28,39.55,0.9040089700336511
189,5,1,G,0.9,88,88,1,33,47.68,0.9020367222937303
190,5,1,G,0.9,38,38,1,34,49.38,0.90219032731214
191,5,1,G,0.9,29,29,1,33,47.49,0.9029691079500881
192,5,1,G,0.9,89,89,1,26,36.43,0.9008595129729481
193,5,1,G,0.9,213,213,1,33,47.06,0.9014567175370954
194,5,1,G,0.9,134,134,1,34,47.81,0.9018811360844624
195,5,1,G,0.9,186,186,1,33,45.75,0.9005921434115723
196,5,1,G,0.9,44,44,1,36,51.01,0.9019747009713893
197,5,1,G,0.9,109,109,1,36,51.52,0.9026229058780303
198,5,1,G,0.9,225,225,1,33,47.0,0.9030040895441009
199,5,1,G,0.9,122,122,1,35,50.38,0.9026805127068971
