seed,config_id,stage,unknown_params,G_true,predicted_idx,true_idx,correct,n_steps,wall_time_sec,a_true,q_true,c_true,G_fit,a_fit,q_fit,c_fit
183,20,4,G|a|q|c,0.9,93,93,1,61,95.41,5,1.0,0.0,0.9317198998086896,5.205273858288438,0.9614571192554044,-0.02739302094489613
184,20,4,G|a|q|c,0.9,141,203,0,201,333.18,5,1.0,0.0,0.007755806472085691,4.744132157730871,0.44990538990118567,1.6344640307373761
185,20,4,G|a|q|c,0.9,151,151,1,94,152.37,5,1.0,0.0,0.9495332840540232,4.779939364185166,0.9363073829860601,0.018066306208372733
186,20,4,G|a|q|c,0.9,251,251,1,80,129.89,5,1.0,0.0,0.8993625017258434,5.189828160375528,1.0022296914882758,-0.02376171491518658
187,20,4,G|a|q|c,0.9,147,147,1,74,113.95,5,1.0,0.0,0.8169212388998145,5.325041128590077,1.1260475434135586,0.02698917414325456
188,20,4,G|a|q|c,0.9,44,44,1,76,125.18,5,1.0,0.0,0.8648041028881318,5.217871032591186,1.0511837439421965,0.03086403273645652
189,20,4,G|a|q|c,0.9,88,88,1,61,101.54,5,1.0,0.0,0.8713849241830564,5.038083986428351,1.0374882047735552,0.011401134351113404
190,20,4,G|a|q|c,0.9,38,38,1,65,111.21,5,1.0,0.0,0.9165212273949375,5.229966605309743,0.9687276527078422,0.03800909573443132
191,20,4,G|a|q|c,0.9,29,29,1,68,117.62,5,1.0,0.0,0.8450762341901952,4.9147772511855585,1.086945051995801,-0.049286459506611195
192,20,4,G|a|q|c,0.9,89,89,1,64,113.61,5,1.0,0.0,0.8369918206587416,5.095984772468577,1.0974154826160702,-0.026668370275219955
193,20,4,G|a|q|c,0.9,213,213,1,73,130.2,5,1.0,0.0,0.8959511832718471,5.277794816860274,1.001755630018355,0.035053862575231416
194,20,4,G|a|q|c,0.9,134,134,1,64,102.09,5,1.0,0.0,0.8877984826265567,5.1381380231104705,1.0166446105226317,0.007562576622640212
195,20,4,G|a|q|c,0.9,186,186,1,66,109.3,5,1.0,0.0,0.9309616896329236,5.00449695799322,0.9534479297378147,0.018333672738166714
196,20,4,G|a|q|c,0.9,44,44,1,59,96.82,5,1.0,0.0,0.8049520252445823,4.832753881444809,1.1520770482151386,-0.010977691195178666
197,20,4,G|a|q|c,0.9,109,109,1,77,123.82,5,1.0,0.0,0.880100515221577,5.243247788060312,1.02988675230676,0.04189608282296184
198,20,4,G|a|q|c,0.9,225,225,1,72,123.86,5,1.0,0.0,0.8505536198250073,5.444562205597996,1.0725887147721915,0.07277013297762498
199,20,4,G|a|q|c,0.9,122,122,1,70,113.09,5,1.0,0.0,0.8972612752867449,5.1548678692589744,1.0110814084741926,-0.03624765804077846
